index,Area_of_Origin,Civilian_Casualties,Count_of_Persons_Rescued,Estimated_Number_Of_Persons_Displaced,Extent_Of_Fire,Fire_Alarm_System_Impact_on_Evacuation,Fire_Alarm_System_Operation,Fire_Alarm_System_Presence,Ignition_Source,Incident_Station_Area,Incident_Ward,Material_First_Ignited,Method_Of_Fire_Control,Possible_Cause,Property_Use,Smoke_Alarm_at_Fire_Origin_Alarm_Failure,Smoke_Alarm_at_Fire_Origin_Alarm_Type,Status_of_Fire_On_Arrival,Property_Use_Cat,Response_Time,DAY(Fire_Under_Control_Time),DAY(Last_TFS_Unit_Clear_Time),DAY(TFS_Alarm_Time),DAY(TFS_Arrival_Time),MONTH(Fire_Under_Control_Time),MONTH(Last_TFS_Unit_Clear_Time),MONTH(TFS_Alarm_Time),MONTH(TFS_Arrival_Time),WEEKDAY(Fire_Under_Control_Time),WEEKDAY(Last_TFS_Unit_Clear_Time),WEEKDAY(TFS_Alarm_Time),WEEKDAY(TFS_Arrival_Time),YEAR(Fire_Under_Control_Time),YEAR(Last_TFS_Unit_Clear_Time),YEAR(TFS_Alarm_Time),YEAR(TFS_Arrival_Time)
10213,7,0,0,0,1,3,3,2,1,341,17.0,3,3,5,8,4,3,1,1,4.8,19,19,19,19,6,6,6,6,3,3,3,3,2014,2014,2014,2014
4289,44,0,0,0,0,3,3,2,75,225,31.0,45,3,19,204,4,3,1,1,5.783333333333333,20,20,20,20,6,6,6,6,4,4,4,4,2014,2014,2014,2014
10959,36,0,0,0,0,4,0,3,65,332,20.0,45,3,6,9,6,0,1,1,3.7333333333333334,20,20,20,20,6,6,6,6,4,4,4,4,2014,2014,2014,2014
3211,12,0,0,0,0,6,3,2,45,322,29.0,49,3,13,34,4,3,1,0,6.433333333333334,20,20,20,20,6,6,6,6,4,4,4,4,2014,2014,2014,2014
8044,11,0,0,100,0,0,1,0,69,146,7.0,41,2,10,156,4,4,3,1,5.066666666666666,20,20,20,20,6,6,6,6,4,4,4,4,2014,2014,2014,2014
4447,44,0,0,0,1,3,3,2,65,112,10.0,50,2,6,165,4,3,3,0,8.75,20,20,20,20,6,6,6,6,4,4,4,4,2014,2014,2014,2014
5270,72,0,0,0,1,2,0,0,65,421,11.0,45,3,6,9,4,0,1,1,3.7666666666666666,20,20,20,20,6,6,6,6,4,4,4,4,2014,2014,2014,2014
5271,22,0,0,0,0,0,1,0,50,234,43.0,28,2,2,156,4,1,5,1,4.383333333333334,20,20,20,20,6,6,6,6,4,4,4,4,2014,2014,2014,2014
8045,11,0,0,3,1,4,0,0,69,142,7.0,10,3,17,1,4,0,1,1,3.2666666666666666,20,20,20,20,6,6,6,6,4,4,4,4,2014,2014,2014,2014
5034,67,0,0,0,0,3,3,3,75,413,1.0,49,2,19,125,5,3,7,0,5.65,20,20,20,20,6,6,6,6,4,4,4,4,2014,2014,2014,2014
5200,51,0,0,0,0,0,1,0,65,231,38.0,24,2,6,125,4,3,3,0,5.816666666666666,21,21,21,21,6,6,6,6,5,5,5,5,2014,2014,2014,2014
6067,12,0,0,0,0,6,2,3,10,332,20.0,47,2,2,150,4,4,5,1,4.233333333333333,21,21,21,21,6,6,6,6,5,5,5,5,2014,2014,2014,2014
3421,3,0,0,5,0,4,3,2,10,341,15.0,14,2,2,121,7,3,3,1,6.783333333333333,21,21,21,21,6,6,6,6,5,5,5,5,2014,2014,2014,2014
8046,11,0,0,3,1,5,1,0,69,334,28.0,10,2,17,125,4,2,5,0,5.2,21,21,21,21,6,6,6,6,5,5,5,5,2014,2014,2014,2014
5276,30,0,0,0,0,0,1,0,11,435,6.0,18,3,13,125,4,1,1,0,5.216666666666667,21,21,21,21,6,6,6,6,5,5,5,5,2014,2014,2014,2014
5277,30,0,0,0,0,0,1,0,75,213,42.0,22,3,2,34,4,0,1,0,5.8,21,21,21,21,6,6,6,6,5,5,5,5,2014,2014,2014,2014
8047,11,0,0,8,1,3,3,1,69,141,9.0,49,2,17,4,5,3,2,0,5.966666666666667,21,21,21,21,6,6,6,6,5,5,5,5,2014,2014,2014,2014
8059,53,0,0,0,0,6,2,0,75,415,2.0,53,2,20,184,7,4,2,1,4.083333333333333,22,22,22,22,6,6,6,6,6,6,6,6,2014,2014,2014,2014
5408,24,1,0,0,0,4,3,2,77,244,40.0,51,2,20,34,4,3,3,0,3.9166666666666665,22,22,22,22,6,6,6,6,6,6,6,6,2014,2014,2014,2014
5289,22,0,0,0,0,3,0,0,28,443,4.0,31,2,2,77,7,2,3,1,6.516666666666667,22,23,22,22,6,6,6,6,6,0,6,6,2014,2014,2014,2014
2274,46,0,0,0,0,3,3,1,64,312,27.0,45,2,10,204,4,3,2,1,3.0166666666666666,23,23,23,23,6,6,6,6,0,0,0,0,2014,2014,2014,2014
192,11,0,1,1,1,0,1,0,69,132,15.0,10,2,17,125,4,4,5,0,4.8,23,23,23,23,6,6,6,6,0,0,0,0,2014,2014,2014,2014
10961,17,0,0,0,0,0,1,0,3,234,43.0,27,2,20,23,4,2,2,1,4.083333333333333,25,25,25,25,6,6,6,6,2,2,2,2,2014,2014,2014,2014
6086,11,0,0,0,0,6,0,3,42,143,10.0,31,3,17,34,7,4,1,0,5.05,25,25,25,25,6,6,6,6,2,2,2,2,2014,2014,2014,2014
2484,11,0,0,0,0,4,0,0,57,141,8.0,10,2,9,125,4,1,2,0,5.016666666666667,25,25,25,25,6,6,6,6,2,2,2,2,2014,2014,2014,2014
2485,11,0,0,0,1,6,2,0,69,115,33.0,7,3,20,125,4,0,1,0,3.15,25,25,25,25,6,6,6,6,2,2,2,2,2014,2014,2014,2014
5308,30,0,0,0,0,3,3,1,11,143,10.0,49,2,13,34,4,0,5,0,5.0,25,25,25,25,6,6,6,6,2,2,2,2,2014,2014,2014,2014
3447,25,0,0,0,3,3,3,2,76,315,19.0,14,2,2,36,5,3,3,1,4.333333333333333,26,26,26,26,6,6,6,6,3,3,3,3,2014,2014,2014,2014
2486,46,0,0,0,0,5,3,2,64,312,27.0,5,3,6,204,4,3,1,1,2.7666666666666666,26,26,26,26,6,6,6,6,3,3,3,3,2014,2014,2014,2014
8687,62,0,0,0,0,2,1,0,2,113,33.0,5,2,10,125,4,2,2,0,7.0,26,26,26,26,6,6,6,6,3,3,3,3,2014,2014,2014,2014
9718,19,0,0,4,1,3,3,0,73,143,8.0,7,1,2,51,4,3,2,1,4.466666666666667,27,27,27,27,6,6,6,6,4,4,4,4,2014,2014,2014,2014
10220,62,0,0,50,1,0,1,0,65,333,28.0,36,2,5,169,4,1,2,1,2.316666666666667,27,27,27,27,6,6,6,6,4,4,4,4,2014,2014,2014,2014
10965,11,0,0,1,1,3,1,0,69,313,27.0,7,2,17,125,4,1,2,0,3.5,27,27,27,27,6,6,6,6,4,4,4,4,2014,2014,2014,2014
10966,11,0,0,0,1,0,1,0,69,233,34.0,49,3,17,125,4,2,1,0,4.75,27,27,27,27,6,6,6,6,4,4,4,4,2014,2014,2014,2014
3453,1,0,0,0,2,3,3,2,45,131,25.0,10,2,7,34,4,4,3,0,4.4,27,27,27,27,6,6,6,6,4,4,4,4,2014,2014,2014,2014
8140,65,0,0,0,8,6,2,3,75,432,5.0,49,2,20,146,4,4,4,1,5.3,27,27,27,27,6,6,6,6,4,4,4,4,2014,2014,2014,2014
5039,34,0,0,0,1,3,3,2,65,332,20.0,45,2,6,134,4,3,3,1,4.283333333333333,27,27,27,27,6,6,6,6,4,4,4,4,2014,2014,2014,2014
2490,44,0,0,0,2,4,0,0,75,313,27.0,18,2,20,125,7,1,5,0,4.733333333333333,28,28,28,28,6,6,6,6,5,5,5,5,2014,2014,2014,2014
5352,51,0,0,0,1,4,0,0,75,115,33.0,31,2,19,125,5,1,2,0,4.016666666666667,28,28,28,28,6,6,6,6,5,5,5,5,2014,2014,2014,2014
7491,70,0,0,0,10,3,3,0,75,141,8.0,49,2,19,34,4,4,4,0,7.15,28,28,28,28,6,6,6,6,5,5,5,5,2014,2014,2014,2014
7492,4,0,0,0,1,3,3,1,46,142,8.0,50,2,19,4,4,0,2,0,8.5,28,28,28,28,6,6,6,6,5,5,5,5,2014,2014,2014,2014
3458,30,0,0,0,0,4,3,1,11,242,41.0,31,2,13,4,3,0,2,0,6.7,28,28,28,28,6,6,6,6,5,5,5,5,2014,2014,2014,2014
5353,11,1,0,4,0,4,0,1,69,423,17.0,31,3,17,34,5,3,1,0,4.666666666666667,28,28,28,28,6,6,6,6,5,5,5,5,2014,2014,2014,2014
3511,51,0,0,0,0,3,3,1,65,342,17.0,47,3,6,34,4,3,1,0,5.066666666666666,29,29,29,29,6,6,6,6,6,6,6,6,2014,2014,2014,2014
7495,70,0,0,0,3,6,2,3,75,445,5.0,49,2,19,95,4,4,6,1,9.866666666666667,1,2,1,1,7,7,7,7,1,2,1,1,2014,2014,2014,2014
8157,4,0,0,3,8,2,1,0,64,145,10.0,19,2,2,34,4,1,2,0,7.05,1,1,1,1,7,7,7,7,1,1,1,1,2014,2014,2014,2014
5368,64,0,0,0,2,5,1,0,75,233,34.0,50,2,19,125,4,2,3,0,7.05,1,1,1,1,7,7,7,7,1,1,1,1,2014,2014,2014,2014
5369,11,0,0,4,1,4,0,0,48,413,1.0,49,3,20,34,6,4,1,0,4.433333333333334,1,1,1,1,7,7,7,7,1,1,1,1,2014,2014,2014,2014
7194,51,0,0,0,1,4,0,0,75,223,36.0,34,3,6,125,4,0,1,0,7.25,2,2,2,2,7,7,7,7,2,2,2,2,2014,2014,2014,2014
8158,11,0,0,0,1,6,3,3,48,122,25.0,22,2,2,34,4,4,3,0,6.016666666666667,2,2,2,2,7,7,7,7,2,2,2,2,2014,2014,2014,2014
9721,70,0,0,0,3,6,2,3,75,445,5.0,16,2,19,95,6,4,1,1,5.95,2,2,2,2,7,7,7,7,2,2,2,2,2014,2014,2014,2014
8159,21,0,0,0,9,3,3,1,77,232,37.0,51,2,7,34,7,0,5,0,3.716666666666667,2,2,2,2,7,7,7,7,2,2,2,2,2014,2014,2014,2014
6771,11,0,0,0,0,6,2,0,14,333,28.0,10,2,10,149,7,1,2,1,4.683333333333334,2,2,2,2,7,7,7,7,2,2,2,2,2014,2014,2014,2014
3529,51,0,0,0,8,2,1,0,65,322,29.0,34,2,6,71,8,1,4,1,9.15,3,3,3,3,7,7,7,7,3,3,3,3,2014,2014,2014,2014
8168,1,0,0,1,8,4,3,2,75,145,9.0,32,2,19,34,7,0,5,0,5.366666666666666,3,3,3,3,7,7,7,7,3,3,3,3,2014,2014,2014,2014
9041,15,0,0,0,0,6,1,0,57,442,11.0,31,3,17,144,4,2,1,1,5.45,3,3,3,3,7,7,7,7,3,3,3,3,2014,2014,2014,2014
5381,11,0,0,0,1,3,3,1,69,213,42.0,10,2,0,4,3,0,2,0,8.233333333333333,4,4,4,4,7,7,7,7,4,4,4,4,2014,2014,2014,2014
8064,20,0,0,0,0,0,1,0,50,332,28.0,14,2,2,51,4,1,2,1,4.366666666666666,4,4,4,4,7,7,7,7,4,4,4,4,2014,2014,2014,2014
8065,15,0,0,0,1,3,1,0,2,231,38.0,49,4,5,125,4,2,1,0,4.25,4,4,4,4,7,7,7,7,4,4,4,4,2014,2014,2014,2014
6987,31,0,0,3,1,0,1,0,3,225,35.0,50,2,2,125,4,1,2,0,7.05,4,4,4,4,7,7,7,7,4,4,4,4,2014,2014,2014,2014
5386,11,0,0,0,0,4,0,0,69,142,9.0,10,3,17,125,4,1,1,0,4.366666666666666,5,5,5,5,7,7,7,7,5,5,5,5,2014,2014,2014,2014
8175,34,0,0,450,1,5,1,0,15,441,2.0,31,1,2,125,4,2,1,0,6.833333333333333,6,6,6,6,7,7,7,7,6,6,6,6,2014,2014,2014,2014
8184,51,0,0,4,10,3,3,1,75,442,12.0,49,2,19,34,4,0,6,0,5.1,6,6,6,6,7,7,7,7,6,6,6,6,2014,2014,2014,2014
2865,15,0,0,0,0,5,1,0,69,426,14.0,41,3,17,125,4,1,1,0,4.183333333333334,6,6,6,6,7,7,7,7,6,6,6,6,2014,2014,2014,2014
10970,31,0,0,0,0,5,1,0,65,325,27.0,4,1,17,125,4,4,1,0,4.366666666666666,6,6,6,6,7,7,7,7,6,6,6,6,2014,2014,2014,2014
3546,11,0,0,0,1,6,1,0,69,141,8.0,41,2,17,125,6,0,3,0,4.183333333333334,7,7,7,7,7,7,7,7,0,0,0,0,2014,2014,2014,2014
2281,62,0,0,0,0,3,0,3,65,445,3.0,24,3,0,4,7,3,1,0,5.2,7,7,7,7,7,7,7,7,0,0,0,0,2014,2014,2014,2014
5390,11,1,0,997,1,4,3,1,69,242,41.0,10,0,17,4,4,1,1,0,5.066666666666666,7,7,7,7,7,7,7,7,0,0,0,0,2014,2014,2014,2014
3553,31,0,0,0,1,0,1,0,65,313,29.0,45,2,6,125,4,1,5,0,4.683333333333334,8,8,8,8,7,7,7,7,1,1,1,1,2014,2014,2014,2014
7498,34,0,0,100,1,0,1,0,15,226,31.0,14,2,2,8,4,2,2,1,5.366666666666666,9,9,9,9,7,7,7,7,2,2,2,2,2014,2014,2014,2014
5393,11,0,0,0,1,0,1,0,47,214,44.0,7,2,2,34,4,1,3,0,3.8833333333333333,9,9,9,9,7,7,7,7,2,2,2,2,2014,2014,2014,2014
2516,11,0,0,4,1,3,3,2,69,123,34.0,22,3,10,4,3,0,1,0,7.733333333333333,10,10,10,10,7,7,7,7,3,3,3,3,2014,2014,2014,2014
6133,25,0,0,0,1,4,3,2,19,113,33.0,45,3,20,34,4,3,1,0,5.883333333333334,11,11,11,11,7,7,7,7,4,4,4,4,2014,2014,2014,2014
6630,21,0,0,0,0,3,3,2,76,212,42.0,49,2,2,122,4,3,6,1,10.333333333333334,11,11,11,11,7,7,7,7,4,4,4,4,2014,2014,2014,2014
2816,44,0,0,0,2,4,0,0,64,423,14.0,21,2,2,123,5,4,5,0,4.266666666666667,11,11,11,11,7,7,7,7,4,4,4,4,2014,2014,2014,2014
6121,31,0,0,0,0,3,3,1,10,111,24.0,50,3,2,34,4,0,1,0,4.816666666666666,12,12,12,12,7,7,7,7,5,5,5,5,2014,2014,2014,2014
2519,11,0,0,0,0,4,0,0,57,442,12.0,41,2,5,125,4,4,2,0,5.15,12,12,12,12,7,7,7,7,5,5,5,5,2014,2014,2014,2014
3577,21,0,0,0,0,0,1,0,76,214,43.0,20,2,10,125,4,3,2,0,7.016666666666667,12,12,12,12,7,7,7,7,5,5,5,5,2014,2014,2014,2014
3578,1,0,0,0,1,4,3,2,65,342,17.0,50,2,6,5,8,4,3,0,3.566666666666667,12,12,12,12,7,7,7,7,5,5,5,5,2014,2014,2014,2014
10974,62,0,0,0,0,0,1,0,65,333,28.0,40,3,5,53,4,1,1,1,4.133333333333334,12,12,12,12,7,7,7,7,5,5,5,5,2014,2014,2014,2014
8214,18,0,0,0,2,3,3,1,50,335,28.0,14,0,2,78,5,3,1,1,6.55,13,13,13,13,7,7,7,7,6,6,6,6,2014,2014,2014,2014
10304,66,0,0,0,0,0,1,0,75,245,37.0,31,2,6,125,4,2,2,0,3.8833333333333333,13,13,13,13,7,7,7,7,6,6,6,6,2014,2014,2014,2014
5456,25,0,0,0,1,3,3,1,37,225,35.0,25,2,5,48,4,3,3,1,4.866666666666666,13,13,13,13,7,7,7,7,6,6,6,6,2014,2014,2014,2014
5457,51,0,0,0,0,3,3,2,27,442,11.0,15,2,10,34,4,3,3,0,4.066666666666666,13,13,13,13,7,7,7,7,6,6,6,6,2014,2014,2014,2014
5404,12,0,0,0,0,3,2,2,32,231,38.0,53,3,17,34,4,3,1,0,8.166666666666666,14,14,14,14,7,7,7,7,0,0,0,0,2014,2014,2014,2014
2891,11,0,0,3,1,0,1,0,69,322,29.0,10,2,17,125,4,0,3,0,3.3833333333333333,14,14,14,14,7,7,7,7,0,0,0,0,2014,2014,2014,2014
9302,18,0,0,0,0,3,3,2,73,211,42.0,14,2,2,134,8,3,5,1,4.966666666666667,14,14,14,14,7,7,7,7,0,0,0,0,2014,2014,2014,2014
10977,11,0,0,0,1,5,1,0,69,442,11.0,10,3,17,125,4,2,1,0,4.583333333333333,14,14,14,14,7,7,7,7,0,0,0,0,2014,2014,2014,2014
8223,51,0,0,0,2,3,3,1,65,234,43.0,29,2,6,4,7,1,5,0,3.75,14,14,14,14,7,7,7,7,0,0,0,0,2014,2014,2014,2014
4363,68,0,0,0,11,6,3,3,65,116,33.0,25,3,10,133,4,4,1,1,6.55,14,14,14,14,7,7,7,7,0,0,0,0,2014,2014,2014,2014
5458,71,0,0,1,1,4,2,3,15,224,31.0,14,4,2,34,5,3,1,0,3.7666666666666666,15,15,15,15,7,7,7,7,1,1,1,1,2014,2014,2014,2014
7009,51,1,0,4,10,5,1,0,75,442,11.0,49,2,20,125,4,3,3,0,4.033333333333333,15,15,15,15,7,7,7,7,1,1,1,1,2014,2014,2014,2014
2523,51,0,0,100,1,5,1,0,75,426,14.0,45,2,19,125,7,1,5,0,3.933333333333333,15,15,15,15,7,7,7,7,1,1,1,1,2014,2014,2014,2014
10979,11,0,0,0,1,2,1,0,69,113,33.0,22,3,17,125,4,1,1,0,4.616666666666666,16,16,16,16,7,7,7,7,2,2,2,2,2014,2014,2014,2014
6858,31,0,0,2,10,6,2,3,75,341,21.0,22,2,20,1,4,3,5,1,5.683333333333334,16,16,16,16,7,7,7,7,2,2,2,2,2014,2014,2014,2014
5476,11,0,0,1,0,3,3,1,69,213,42.0,32,4,17,34,4,0,1,0,7.766666666666667,16,16,16,16,7,7,7,7,2,2,2,2,2014,2014,2014,2014
3627,11,0,0,1,1,0,1,0,69,334,20.0,10,2,17,125,4,1,2,0,4.733333333333333,16,16,16,16,7,7,7,7,2,2,2,2,2014,2014,2014,2014
5477,52,0,0,0,0,6,0,0,31,442,11.0,40,3,19,98,6,2,1,1,4.633333333333334,16,16,16,16,7,7,7,7,2,2,2,2,2014,2014,2014,2014
3739,12,0,0,0,0,3,3,2,65,142,9.0,31,3,6,4,4,3,1,0,4.866666666666666,16,16,16,16,7,7,7,7,2,2,2,2,2014,2014,2014,2014
3628,45,0,0,0,0,4,0,0,65,114,24.0,31,3,5,204,7,4,1,1,3.65,17,17,17,17,7,7,7,7,3,3,3,3,2014,2014,2014,2014
3991,11,0,0,0,0,2,1,0,57,445,5.0,40,3,22,34,4,1,1,0,7.55,17,17,17,17,7,7,7,7,3,3,3,3,2014,2014,2014,2014
5491,51,0,0,0,1,3,2,3,65,324,30.0,53,2,6,34,8,0,3,0,3.933333333333333,18,18,18,18,7,7,7,7,4,4,4,4,2014,2014,2014,2014
5492,12,0,0,0,0,3,3,2,23,224,31.0,7,3,2,38,4,0,3,1,3.033333333333333,18,18,18,18,7,7,7,7,4,4,4,4,2014,2014,2014,2014
5493,46,0,0,0,0,4,2,3,45,232,38.0,42,0,20,34,5,4,2,0,5.316666666666666,18,18,18,18,7,7,7,7,4,4,4,4,2014,2014,2014,2014
7500,51,0,0,6,8,0,1,0,19,434,6.0,42,2,7,123,4,2,3,0,5.8,18,18,18,18,7,7,7,7,4,4,4,4,2014,2014,2014,2014
6868,52,0,0,0,0,6,2,0,55,224,31.0,40,2,7,146,4,2,2,1,4.716666666666667,19,19,19,19,7,7,7,7,5,5,5,5,2014,2014,2014,2014
3802,24,0,0,0,0,3,3,2,53,415,2.0,31,2,7,34,4,3,2,0,4.1,19,19,19,19,7,7,7,7,5,5,5,5,2014,2014,2014,2014
6827,40,0,0,6,6,4,3,1,46,233,40.0,31,2,10,34,8,0,6,0,6.2,19,19,19,19,7,7,7,7,5,5,5,5,2014,2014,2014,2014
3645,32,0,0,0,0,0,1,0,75,141,9.0,40,4,19,125,4,2,1,0,6.116666666666666,19,19,19,19,7,7,7,7,5,5,5,5,2014,2014,2014,2014
7012,51,1,0,0,1,0,1,0,65,423,13.0,6,0,6,125,7,0,5,0,5.516666666666667,20,20,20,20,7,7,7,7,6,6,6,6,2014,2014,2014,2014
5079,11,0,0,0,0,3,3,1,23,345,18.0,14,0,2,123,4,0,3,0,5.366666666666666,21,21,21,21,7,7,7,7,0,0,0,0,2014,2014,2014,2014
5526,11,0,0,997,1,4,1,0,69,433,5.0,31,2,10,4,4,4,2,0,5.65,21,21,21,21,7,7,7,7,0,0,0,0,2014,2014,2014,2014
3655,25,0,0,0,10,3,3,1,75,426,18.0,53,2,19,36,5,3,5,1,4.266666666666667,21,21,21,21,7,7,7,7,0,0,0,0,2014,2014,2014,2014
5529,44,0,0,0,11,4,3,3,56,213,43.0,53,2,17,34,4,4,5,0,9.55,22,22,22,22,7,7,7,7,1,1,1,1,2014,2014,2014,2014
8251,66,0,0,0,0,0,2,0,75,231,43.0,52,2,10,33,6,1,2,1,4.2,22,22,22,22,7,7,7,7,1,1,1,1,2014,2014,2014,2014
8252,11,0,0,7,1,3,3,2,69,244,39.0,31,2,17,34,4,0,3,0,5.666666666666667,22,22,22,22,7,7,7,7,1,1,1,1,2014,2014,2014,2014
5530,25,0,0,0,0,4,3,1,32,445,5.0,5,3,22,34,4,3,1,0,4.616666666666666,22,22,22,22,7,7,7,7,1,1,1,1,2014,2014,2014,2014
6484,11,0,0,0,0,5,1,0,42,345,18.0,40,4,17,125,4,2,1,0,4.133333333333334,23,23,23,23,7,7,7,7,2,2,2,2,2014,2014,2014,2014
5536,51,0,0,3,1,6,3,2,65,435,6.0,53,0,5,34,4,4,1,0,5.516666666666667,23,23,23,23,7,7,7,7,2,2,2,2,2014,2014,2014,2014
8255,25,0,0,2,8,4,3,2,75,227,32.0,49,2,19,34,4,4,4,0,5.4,24,24,24,24,7,7,7,7,3,3,3,3,2014,2014,2014,2014
8090,11,0,0,0,0,5,1,0,69,314,27.0,41,4,22,125,4,2,1,0,5.466666666666667,24,24,24,24,7,7,7,7,3,3,3,3,2014,2014,2014,2014
3658,57,0,0,0,0,4,0,0,13,413,1.0,31,2,10,129,4,3,4,1,7.533333333333333,24,24,24,24,7,7,7,7,3,3,3,3,2014,2014,2014,2014
5470,36,0,0,0,0,0,1,0,50,312,27.0,14,3,2,32,4,2,1,1,3.55,24,24,24,24,7,7,7,7,3,3,3,3,2014,2014,2014,2014
10983,11,0,0,0,1,2,1,0,69,223,36.0,10,3,5,4,4,2,1,0,5.85,24,24,24,24,7,7,7,7,3,3,3,3,2014,2014,2014,2014
3666,11,0,0,5,10,4,3,1,69,415,2.0,7,2,5,38,4,3,5,1,5.8,25,25,25,25,7,7,7,7,4,4,4,4,2014,2014,2014,2014
2299,19,1,0,0,1,5,1,0,12,441,4.0,41,4,2,125,4,2,2,0,5.35,25,25,25,25,7,7,7,7,4,4,4,4,2014,2014,2014,2014
5543,1,0,0,0,0,6,2,3,75,311,22.0,19,3,19,34,7,4,1,0,4.466666666666667,25,25,25,25,7,7,7,7,4,4,4,4,2014,2014,2014,2014
5544,57,0,0,0,2,3,3,2,54,113,24.0,47,3,5,165,4,4,1,0,6.416666666666667,25,25,25,25,7,7,7,7,4,4,4,4,2014,2014,2014,2014
3667,11,0,0,10,8,6,2,3,69,325,27.0,10,2,5,5,4,3,3,0,3.6666666666666665,26,26,26,26,7,7,7,7,5,5,5,5,2014,2014,2014,2014
5546,62,1,0,0,1,3,3,1,61,431,5.0,41,2,2,34,4,0,3,0,5.433333333333334,26,26,26,26,7,7,7,7,5,5,5,5,2014,2014,2014,2014
10334,66,0,0,0,0,5,1,0,75,333,28.0,45,2,19,169,4,1,2,1,3.9166666666666665,26,26,26,26,7,7,7,7,5,5,5,5,2014,2014,2014,2014
9044,11,0,0,1,9,5,1,0,69,226,32.0,10,2,17,125,4,1,2,0,5.066666666666666,26,26,26,26,7,7,7,7,5,5,5,5,2014,2014,2014,2014
10929,57,0,0,0,0,4,0,0,75,422,11.0,23,3,6,125,7,1,1,0,5.416666666666667,27,27,27,27,7,7,7,7,6,6,6,6,2014,2014,2014,2014
3674,11,0,0,1,1,0,1,0,69,443,4.0,10,2,10,125,4,2,2,0,5.9,27,27,27,27,7,7,7,7,6,6,6,6,2014,2014,2014,2014
10329,14,0,0,2,1,3,3,2,10,132,15.0,14,2,2,34,5,3,2,0,4.916666666666667,28,28,28,28,7,7,7,7,0,0,0,0,2014,2014,2014,2014
5451,11,0,0,0,0,3,3,1,69,132,15.0,10,3,5,34,4,0,1,0,4.1,28,28,28,28,7,7,7,7,0,0,0,0,2014,2014,2014,2014
5558,11,0,0,0,1,4,3,2,69,413,1.0,10,3,17,34,4,3,1,0,8.05,28,28,28,28,7,7,7,7,0,0,0,0,2014,2014,2014,2014
7013,62,0,0,0,8,5,1,0,75,146,7.0,24,2,22,125,4,0,2,0,3.6166666666666667,28,28,28,28,7,7,7,7,0,0,0,0,2014,2014,2014,2014
3684,7,0,0,0,1,4,2,0,13,224,31.0,21,2,10,34,5,0,2,0,5.766666666666667,29,29,29,29,7,7,7,7,1,1,1,1,2014,2014,2014,2014
5597,41,0,0,0,0,4,2,3,3,413,1.0,5,2,20,150,4,3,2,1,4.2,30,30,30,30,7,7,7,7,2,2,2,2,2014,2014,2014,2014
218,70,0,1,997,6,3,3,1,75,326,32.0,49,2,19,34,4,3,4,0,4.6,31,1,31,31,7,8,7,7,3,4,3,3,2014,2014,2014,2014
8287,51,0,0,3,7,4,1,0,46,423,14.0,15,2,19,152,4,2,5,1,4.133333333333334,31,31,31,31,7,7,7,7,3,3,3,3,2014,2014,2014,2014
3700,11,0,0,0,0,4,3,1,69,212,44.0,41,0,17,34,10,3,5,0,4.833333333333333,31,1,31,31,7,8,7,7,3,4,3,3,2014,2014,2014,2014
8296,66,0,0,0,1,0,1,0,75,146,7.0,45,2,19,125,4,2,2,0,6.3,1,1,1,1,8,8,8,8,4,4,4,4,2014,2014,2014,2014
9824,21,0,0,0,0,4,1,0,77,325,30.0,51,2,10,121,4,4,3,1,4.2,1,1,1,1,8,8,8,8,4,4,4,4,2014,2014,2014,2014
2537,11,0,0,5,1,5,1,0,69,441,4.0,10,4,17,125,4,4,1,0,6.15,1,1,1,1,8,8,8,8,4,4,4,4,2014,2014,2014,2014
5591,51,0,0,0,0,4,3,2,45,344,19.0,31,3,13,34,4,4,1,0,3.716666666666667,1,1,1,1,8,8,8,8,4,4,4,4,2014,2014,2014,2014
9825,34,0,0,0,1,0,1,0,15,413,1.0,50,1,2,21,4,3,1,1,5.2,2,2,2,2,8,8,8,8,5,5,5,5,2014,2014,2014,2014
3733,62,0,0,4,1,6,3,1,75,232,38.0,49,2,19,34,4,0,3,0,4.3,2,2,2,2,8,8,8,8,5,5,5,5,2014,2014,2014,2014
10345,60,0,0,0,1,0,1,0,66,334,20.0,23,1,22,173,4,1,1,1,5.766666666666667,3,3,3,3,8,8,8,8,6,6,6,6,2014,2014,2014,2014
3735,62,0,0,0,0,0,1,0,65,344,20.0,45,2,6,1,4,3,3,1,4.15,3,3,3,3,8,8,8,8,6,6,6,6,2014,2014,2014,2014
2302,30,0,0,0,0,5,1,0,75,123,34.0,45,3,20,125,4,2,1,0,6.25,3,4,3,3,8,8,8,8,6,0,6,6,2014,2014,2014,2014
3736,67,0,0,1,1,0,1,0,65,315,19.0,45,2,5,149,4,0,5,1,3.9166666666666665,4,4,4,4,8,8,8,8,0,0,0,0,2014,2014,2014,2014
3737,44,0,0,0,2,4,2,3,75,142,8.0,49,4,19,4,4,4,3,0,5.283333333333333,4,4,4,4,8,8,8,8,0,0,0,0,2014,2014,2014,2014
8102,17,0,0,0,1,0,1,0,3,131,16.0,40,2,22,34,4,2,2,0,4.816666666666666,4,4,4,4,8,8,8,8,0,0,0,0,2014,2014,2014,2014
3751,11,0,0,1,9,0,1,0,69,415,2.0,10,2,17,125,4,0,2,0,5.15,5,5,5,5,8,8,8,8,1,1,1,1,2014,2014,2014,2014
